image_url,current_filename,suggested_filename,scope,reason_for_rename,recommended_steps,pages_count,pages_sample
https://brushonblock.com/cdn/shop/articles/blog_post_image_5806ae6c-1f92-432a-8d53-6a3f6736b8df.jpg,blog_post_image_5806ae6c-1f92-432a-8d53-6a3f6736b8df.jpg,brush-on-block-sunscreen-spray-you-can-feel-good-about.jpg,blog,"underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,4,https://brushonblock.com/blogs/news; https://brushonblock.com/blogs/news/happy-earth-day-our-power-our-planet; https://brushonblock.com/blogs/news/sunscreen-spray-that-you-can-feel-good-about
https://brushonblock.com/cdn/shop/files/SPF-30-duo-model-2.jpg,SPF-30-duo-model-2.jpg,brush-on-block-spf-30-duo---mode-1.jpg,product,uppercase,Re-upload media with suggested filename; update content references (product media or rich text).,4,https://brushonblock.com/collections/kits; https://brushonblock.com/collections/sale; https://brushonblock.com/collections/sunscreen
https://brushonblock.com/cdn/shop/files/SPF-30-duo-prod-1.jpg,SPF-30-duo-prod-1.jpg,brush-on-block-spf-30-duo---translucent-touch-of-tan.jpg,product,uppercase,Re-upload media with suggested filename; update content references (product media or rich text).,4,https://brushonblock.com/collections/kits; https://brushonblock.com/collections/sale; https://brushonblock.com/collections/sunscreen
https://brushonblock.com/cdn/shop/files/face-oil_prod1.jpg,face-oil_prod1.jpg,brush-on-block-nobodys-perfect-daily-face-oil.jpg,product,underscores,Re-upload media with suggested filename; update content references (product media or rich text).,4,https://brushonblock.com/blogs/news/2-650-miles-under-the-sun-on-the-pacific-crest-trail; https://brushonblock.com/collections/all; https://brushonblock.com/collections/lotions-moisturizers
https://brushonblock.com/cdn/shop/files/kids_brush_lower_3.png,kids_brush_lower_3.png,brush-on-block-about-us-natural-mineral-based-suncreen.png,product,underscores,Re-upload media with suggested filename; update content references (product media or rich text).,4,https://brushonblock.com/pages/about-us; https://brushonblock.com/products/bob-kids-duo; https://brushonblock.com/products/bob-kids-spf-30
https://brushonblock.com/cdn/shop/articles/Aus_SPF_Aware_blog_header_df397716-f998-4ee8-9540-36dd0689dbcb.jpg,Aus_SPF_Aware_blog_header_df397716-f998-4ee8-9540-36dd0689dbcb.jpg,brush-on-block-how-australia-took-on-skin-cancer.jpg,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,4,https://brushonblock.com/blogs/news; https://brushonblock.com/blogs/news/how-australia-pushed-back-on-skin-cancer; https://brushonblock.com/blogs/news/sun-protection-for-kids-a-dermatologist-moms-guide
https://brushonblock.com/cdn/shop/articles/SCAM-blog-post_8077ae4a-7146-4517-a492-f65b54f368b4.jpg,SCAM-blog-post_8077ae4a-7146-4517-a492-f65b54f368b4.jpg,brush-on-block-skin-cancer-awareness-month.jpg,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,4,https://brushonblock.com/blogs/news; https://brushonblock.com/blogs/news/skin-cancer-awareness-profile-katie-ostrovsky; https://brushonblock.com/blogs/news/sunscreen-spray-that-you-can-feel-good-about
https://brushonblock.com/cdn/shop/files/30_refill_lower_image_1.jpg,30_refill_lower_image_1.jpg,brush-on-block-spf-30-brush-refill-set.jpg,product,"underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/products/brush-on-block-spf-30-brush-refill-set
https://brushonblock.com/cdn/shop/files/30_refill_lower_image_2.jpg,30_refill_lower_image_2.jpg,brush-on-block-spf-30-brush-refill-set.jpg,product,"underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/products/brush-on-block-spf-30-brush-refill-set
https://brushonblock.com/cdn/shop/files/30_refill_lower_image_3.jpg,30_refill_lower_image_3.jpg,brush-on-block-spf-30-brush-refill-set.jpg,product,"underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/products/brush-on-block-spf-30-brush-refill-set
https://brushonblock.com/cdn/shop/files/30_refill_lower_image_4.jpg,30_refill_lower_image_4.jpg,brush-on-block-spf-30-brush-refill-set.jpg,product,"underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/products/brush-on-block-spf-30-brush-refill-set
https://brushonblock.com/cdn/shop/files/essentials_kit-lower_image_3.jpg,essentials_kit-lower_image_3.jpg,brush-on-block-spf-30-mineral-powder-sunscreen.jpg,product,"underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/products/spf-essentials-kit
https://brushonblock.com/cdn/shop/files/essentials_kit-lower_image_4.jpg,essentials_kit-lower_image_4.jpg,brush-on-block-spf-30-mineral-powder-sunscreen.jpg,product,"underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/products/spf-essentials-kit
https://brushonblock.com/cdn/shop/files/lower_image_1.jpg,lower_image_1.jpg,brush-on-block-spf-50-brush-refill-set.jpg,product,"underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/products/brush-on-block-spf-50-brush-refill-set
https://brushonblock.com/cdn/shop/files/lower_image_2.jpg,lower_image_2.jpg,brush-on-block-person-inserting-a-spf-50-mineral-powder-refill-into.jpg,product,"underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/products/brush-on-block-spf-50-brush-refill-set
https://brushonblock.com/cdn/shop/files/lower_image_3.jpg,lower_image_3.jpg,brush-on-block-hand-holding-a-small-container-of-brushon-block-spf.jpg,product,"underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/products/brush-on-block-spf-50-brush-refill-set
https://brushonblock.com/cdn/shop/files/lower_image_4.jpg,lower_image_4.jpg,brush-on-block-spf-50-brush-refill-set.jpg,product,"underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/products/brush-on-block-spf-50-brush-refill-set
https://brushonblock.com/cdn/shop/articles/IMG_0014.2.jpg,IMG_0014.2.jpg,brush-on-block-brushes.jpg,blog,"uppercase, underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/how-it-is-made-the-making-of-our-brush; https://brushonblock.com/blogs/news/reflections-on-international-womens-day-from-brush-on-block-founder-andrea-wetsel; https://brushonblock.com/blogs/news/why-brush-on-block-is-best
https://brushonblock.com/cdn/shop/articles/IMG_1470_1.jpg,IMG_1470_1.jpg,brush-on-block-no-slip-no-drip---all-grip.jpg,blog,"uppercase, underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/brush-on-block-essentials; https://brushonblock.com/blogs/news/no-slip-no-drip-all-grip; https://brushonblock.com/blogs/news/what-is-an-antioxidant-and-why-do-i-care
https://brushonblock.com/cdn/shop/articles/IMG_2359_1.jpg,IMG_2359_1.jpg,brush-on-block-men-sun-care-why-you-should-encourage-the-men.jpg,blog,"uppercase, underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/ask-a-dermatologist-sun-care-q-a-with-dr-lauren-boudreaux; https://brushonblock.com/blogs/news/help-little-ones-learn-sun-safety-the-down-under-way; https://brushonblock.com/blogs/news/men-sun-care-why-you-should-encourage-the-men-in-your-life-to-apply-sunscreen-daily
https://brushonblock.com/cdn/shop/articles/IMG_4510_copy_1.jpg,IMG_4510_copy_1.jpg,brush-on-block-image-of-at-the-beach.jpg,blog,"uppercase, underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/be-prepared-with-must-haves-for-back-to-school-backpacks; https://brushonblock.com/blogs/news/help-little-ones-learn-sun-safety-the-down-under-way; https://brushonblock.com/blogs/news/ocean-friendly-blog-post-title
https://brushonblock.com/cdn/shop/articles/IMG_7966.JPG,IMG_7966.JPG,brush-on-block-image-of-phones-showing-uv-index.jpg,blog,"uppercase, underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/love-your-lips-self-care-tips; https://brushonblock.com/blogs/news/that-uv-index-on-your-phone-what-it-means; https://brushonblock.com/blogs/news/top-spring-break-destinations-for-families
https://brushonblock.com/cdn/shop/articles/IMG_8450.JPG,IMG_8450.JPG,brush-on-block-image-of-planner-page-with.jpg,blog,"uppercase, underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/family-activities-to-keep-everyone-sane-over-the-holidays; https://brushonblock.com/blogs/news/set-yourself-up-for-success-in-2020; https://brushonblock.com/blogs/news/sun-protection-in-the-snow
https://brushonblock.com/cdn/shop/articles/Photo_2018-03-17_2_32_41_PM-2_preview.jpg,Photo_2018-03-17_2_32_41_PM-2_preview.jpg,brush-on-block-drug-facts-on-back-of-box.jpg,blog,"uppercase, underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/sunscreen-101-chemical-or-physical-sunscreen; https://brushonblock.com/blogs/news/sunscreen-101-ingredients-to-leave-at-home; https://brushonblock.com/blogs/news/the-reason-you-should-choose-mineral-makeup-sunscreen-over-traditional-lotion
https://brushonblock.com/cdn/shop/articles/Photo_2018-07-16_5_48_15_PM.jpg,Photo_2018-07-16_5_48_15_PM.jpg,brush-on-block-help-little-ones-learn-sun-safety-the-down-under.jpg,blog,"uppercase, underscores, generic",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/help-little-ones-learn-sun-safety-the-down-under-way; https://brushonblock.com/blogs/news/men-sun-care-why-you-should-encourage-the-men-in-your-life-to-apply-sunscreen-daily; https://brushonblock.com/blogs/news/ocean-friendly-blog-post-title
https://brushonblock.com/cdn/shop/files/Argan_Oil.jpg,Argan_Oil.jpg,brush-on-block-sun-shine-spf-30-protective-lip-oil-duo.jpg,product,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/products/bob-kids-sun-balm-spf-40-broad-spectrum-sunscreen; https://brushonblock.com/products/sun-shine-spf-30-protective-lip-oil-1; https://brushonblock.com/products/sun-shine-spf-30-protective-lip-oil-duo
https://brushonblock.com/cdn/shop/files/Rice_Bran_Extract.jpg,Rice_Bran_Extract.jpg,brush-on-block-spf-50-translucent-mineral-powder-sunscreen.jpg,product,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/products/brush-on-block-spf-50-brush-refill-set; https://brushonblock.com/products/brush-on-block-translucent-mineral-powder-sunscreen-spf-50; https://brushonblock.com/products/translucent-mineral-powder-sunscreen-refill-spf-50
https://brushonblock.com/cdn/shop/files/SPF_30_lower_1.jpg,SPF_30_lower_1.jpg,brush-on-block-spf-30-translucent-mineral-powder-sunscreen.jpg,product,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/products/brush-on-block; https://brushonblock.com/products/brush-on-block-duo-translucent-powder-sunscreens-2; https://brushonblock.com/products/brush-on-block-refill
https://brushonblock.com/cdn/shop/files/Apple_Fruit_Extract.jpg,Apple_Fruit_Extract.jpg,brush-on-block-sheer-genius-spf-50-mineral-sunscreen-moisture-untinted.jpg,product,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,2,https://brushonblock.com/products/sheer-genius-mineral-sunscreen-moisture-spf-50; https://brushonblock.com/products/sheer-genius-universal-tint-spf-50-mineral-sunscreen-moisture
https://brushonblock.com/cdn/shop/files/BOBKIDS_spray_lower_2.jpg,BOBKIDS_spray_lower_2.jpg,brush-on-block-bob-kids-spf-50-spray-on-lotion-sunscreen.jpg,product,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,2,https://brushonblock.com/products/bob-kids-spf-50-spray-on-lotion-sunscreen; https://brushonblock.com/products/bob-kids-sunscreen-essentials-kit
